,lon,lat,part,x_dwd,y_dwd
0,13.814746093750017,48.766943359375,0,297512.9366693187,-4461906.44993296
1,13.802929687500011,48.747509765625,0,296745.36243059253,-4464263.955749733
2,13.797460937500006,48.68642578125002,0,296798.45760614576,-4471511.802854966
3,13.798828125,48.6216796875,0,297413.47864796815,-4479160.246124101
4,13.785351562500011,48.587451171874996,0,296627.7892393165,-4483278.612548137
5,13.723925781250017,48.542382812499994,0,292168.2462205597,-4488926.483319365
6,13.692187500000017,48.532763671874996,0,289755.07614624826,-4490226.009898304
7,13.675195312500023,48.523046875,0,288497.26763553265,-4491461.769817908
8,13.486621093750017,48.581835937500045,0,273289.29501263495,-4485428.710977665
9,13.4716796875,48.57182617187496,0,272191.4545498695,-4486684.404953808
10,13.459863281250023,48.56455078125,0,271318.1949898374,-4487601.491550191
11,13.409375000000011,48.394140625,0,268565.96457855863,-4508019.885470828
12,13.374609375000006,48.361376953124996,0,266059.5193329391,-4512064.847793919
13,13.322851562500006,48.33125,0,262190.81186847674,-4515874.638839888
14,13.215234375000023,48.301904296874994,0,253903.7790288329,-4519838.87773945
15,13.140429687500017,48.289941406249994,0,248080.3615375655,-4521585.345905866
16,13.082128906250006,48.27509765625,0,243574.14570857774,-4523596.194496784
17,12.897460937499972,48.203710937500006,0,229421.84734652788,-4532829.462420529
18,12.814257812500017,48.16083984375,0,223089.38628251504,-4538247.809312998
19,12.760351562500006,48.106982421874996,0,219127.9299958865,-4544852.393045966
20,12.760058593750017,48.075976562499996,0,219282.27714084275,-4548537.155593493
21,12.849902343750017,47.984814453125,0,226953.75993945153,-4559021.796393815
22,12.953515625000023,47.890625,0,235775.7322930444,-4569803.713697393
23,12.954199218750006,47.807763671874994,0,236339.02253797656,-4579659.554680487
24,12.908300781250006,47.74580078125,0,233045.0072648452,-4587223.513911247
25,12.897656250000011,47.72187499999998,0,232336.9860181972,-4590115.722346341
26,12.928125000000023,47.71284179687501,0,234832.9083848084,-4591067.251510253
27,12.985546875000011,47.709423828125,0,239455.1894052013,-4591236.6253120825
28,13.033593749999994,47.69873046874997,0,243372.69240395888,-4592307.633856078
29,13.054101562499994,47.65512695312498,0,245293.4883505032,-4597413.630221635
30,13.047949218750006,47.579150390624996,0,245281.86283299993,-4606492.8494599825
31,13.031542968750017,47.50800781250004,0,244411.98219576903,-4615044.166970254
32,13.014355468749983,47.47807617187496,0,243215.52817201617,-4618686.862029809
33,12.968066406250017,47.47568359375,0,239498.82452976823,-4619167.2248762185
34,12.87890625,47.5064453125,0,232125.96145969207,-4615865.251764406
35,12.809375000000017,47.5421875,0,226315.04642420833,-4611881.140029142
36,12.782812500000006,47.56416015625,0,224049.59413065875,-4609365.6846904745
37,12.781152343750023,47.5904296875,0,223763.90349790116,-4606240.46992341
38,12.796191406250017,47.60703125,0,224876.29794130067,-4604202.745770889
39,12.771386718750023,47.639404296875,0,222696.24514990178,-4600441.50496228
40,12.685839843750017,47.669335937499994,0,215659.87893309773,-4597202.1758019375
41,12.59423828125,47.656298828124996,0,208380.22439253452,-4599094.635544728
42,12.526562500000011,47.636132812499994,0,203053.84310575938,-4601741.010780221
43,12.48291015625,47.637304687500006,0,199541.7664177938,-4601754.695747769
44,12.435742187500011,47.66611328125,0,195607.31074144933,-4598483.7951827
45,12.363183593750023,47.68818359375,0,189675.15396040372,-4596097.639448129
46,12.268359375000017,47.702734375,0,181999.69589202577,-4594671.296221286
47,12.209277343750017,47.71826171875,0,177190.30700560266,-4593006.307101066
48,12.196875000000006,47.70908203125,0,176238.05358104204,-4594138.380839056
49,12.203808593750011,47.646728515625,0,177079.99686795866,-4601548.654520566
50,12.185644531250006,47.619531249999994,0,175744.94485019473,-4604847.1018096665
51,11.716796875,47.58349609375,0,138187.1484692143,-4610429.362384914
